time,ax,ay,az
2019-11-21 14:24:21.2970,-2.2,0.46,-0.39
2019-11-21 14:24:21.3970,-1.33,-0.34,0.04
2019-11-21 14:24:21.4970,-0.59,-0.13,-0.04
2019-11-21 14:24:21.5970,0.14,1.46,-0.6
2019-11-21 14:24:21.6970,3.52,0.55,-0.95
2019-11-21 14:24:21.7970,0.72,1.0,-0.12
2019-11-21 14:24:21.8970,0.11,-0.08,-0.09
2019-11-21 14:24:21.9970,-0.04,0.01,-0.16
2019-11-21 14:24:22.0970,0.01,-0.15,-0.12
2019-11-21 14:24:22.1970,-0.27,0.5,0.13
2019-11-21 14:24:22.2980,-1.9,1.7,-0.55
2019-11-21 14:24:22.3980,0.29,0.2,-0.52
2019-11-21 14:24:22.4970,-0.66,-0.16,-0.14
2019-11-21 14:24:22.5980,0.11,0.7,-0.29
2019-11-21 14:24:22.6980,2.5,1.17,-0.36
2019-11-21 14:24:22.7970,-2.25,2.19,1.57
2019-11-21 14:24:22.8980,-0.02,0.05,-0.1
2019-11-21 14:24:22.9980,-0.16,-0.05,-0.15
2019-11-21 14:24:23.0980,-0.0,0.09,-0.0
2019-11-21 14:24:23.1980,-0.17,0.09,-0.09
2019-11-21 14:24:23.2980,-0.86,0.74,0.35
2019-11-21 14:24:23.3980,-1.18,0.57,-0.36
2019-11-21 14:24:23.4980,-1.02,-0.39,-0.08
2019-11-21 14:24:23.5980,-0.66,0.04,-0.37
2019-11-21 14:24:23.6980,0.15,1.64,-0.91
2019-11-21 14:24:23.7980,3.18,0.39,-0.51
2019-11-21 14:24:23.8980,1.37,0.56,-0.58
2019-11-21 14:24:23.9980,0.27,0.09,-0.13
2019-11-21 14:24:24.0990,0.09,0.07,-0.03
2019-11-21 14:24:24.1980,-0.02,-0.07,-0.14
2019-11-21 14:24:24.2980,-0.25,0.47,0.17
2019-11-21 14:24:24.3990,-1.58,1.53,-0.44
2019-11-21 14:24:24.4990,-1.47,-0.51,-0.23
2019-11-21 14:24:24.5980,-0.61,-0.22,-0.18
2019-11-21 14:24:24.6980,-0.06,0.59,-0.07
2019-11-21 14:24:24.7990,2.71,1.0,-0.57
2019-11-21 14:24:24.8990,0.56,-0.21,0.94
2019-11-21 14:24:24.9990,-0.07,-0.12,-0.11
2019-11-21 14:24:25.0990,-0.13,-0.08,-0.22
2019-11-21 14:24:25.1990,-0.11,0.04,-0.19
2019-11-21 14:24:25.2990,-0.21,0.12,-0.03
2019-11-21 14:24:25.3990,-1.24,1.1,0.59
2019-11-21 14:24:25.4990,-0.25,0.06,-0.29
2019-11-21 14:24:25.5990,-0.76,-0.38,-0.2
2019-11-21 14:24:25.6990,-0.39,0.31,-0.19
2019-11-21 14:24:25.7990,1.19,1.46,-0.72
2019-11-21 14:24:25.8990,2.34,0.78,-0.36
2019-11-21 14:24:25.9990,1.14,-0.15,-0.43
2019-11-21 14:24:26.0990,0.23,0.17,-0.01
2019-11-21 14:24:26.1990,-0.03,0.08,-0.06
2019-11-21 14:24:26.2990,-0.16,-0.02,-0.11
2019-11-21 14:24:26.3990,-0.4,0.47,0.15
2019-11-21 14:24:26.5000,-1.62,1.42,0.08
2019-11-21 14:24:26.6000,-1.62,-0.63,0.11
2019-11-21 14:24:26.7000,-0.62,-0.2,-0.14
2019-11-21 14:24:26.8000,0.05,0.98,-0.34
2019-11-21 14:24:26.9000,3.13,0.8,-0.53
2019-11-21 14:24:27.0000,0.46,0.31,-0.04
2019-11-21 14:24:27.1000,-0.26,-0.07,-0.14
2019-11-21 14:24:27.2000,-0.04,-0.02,-0.15
2019-11-21 14:24:27.3000,-0.14,0.11,-0.09
2019-11-21 14:24:27.4000,-0.23,0.03,0.01
2019-11-21 14:24:27.5000,-1.89,1.89,-0.22
2019-11-21 14:24:27.6000,-0.18,0.64,-0.49
2019-11-21 14:24:27.7000,-0.64,-0.24,-0.16
2019-11-21 14:24:27.8000,-0.24,0.28,-0.16
2019-11-21 14:24:27.9010,2.05,1.88,-0.85
2019-11-21 14:24:28.0000,0.13,1.33,0.91
2019-11-21 14:24:28.1000,0.15,0.14,-0.03
2019-11-21 14:24:28.2000,0.02,0.05,-0.02
2019-11-21 14:24:28.3000,-0.06,0.07,-0.11
2019-11-21 14:24:28.4000,-0.19,0.1,-0.11
2019-11-21 14:24:28.5000,-0.63,0.66,0.21
2019-11-21 14:24:28.6000,-2.21,0.57,-0.15
2019-11-21 14:24:28.7010,-1.46,-0.41,0.07
2019-11-21 14:24:28.8010,-0.63,-0.16,-0.04
2019-11-21 14:24:28.9010,0.11,1.38,-0.51
2019-11-21 14:24:29.0010,3.24,0.34,-0.51
2019-11-21 14:24:29.1010,0.97,0.44,-0.61
2019-11-21 14:24:29.2010,-0.05,0.04,-0.11
2019-11-21 14:24:29.3010,-0.1,-0.04,-0.13
