time,ax,ay,az
2019-11-21 14:6:25.1500,-0.0,0.1,-0.12
2019-11-21 14:6:25.2510,-0.06,-0.34,0.06
2019-11-21 14:6:25.3510,-0.29,-0.12,-0.0
2019-11-21 14:6:25.4510,0.0,0.27,-0.1
2019-11-21 14:6:25.5510,-0.09,0.39,-0.18
2019-11-21 14:6:25.6510,0.07,0.25,0.04
2019-11-21 14:6:25.7510,-0.18,-0.23,0.05
2019-11-21 14:6:25.8510,-0.26,-0.21,-0.02
2019-11-21 14:6:25.9510,0.06,-0.1,0.15
2019-11-21 14:6:26.0510,0.5,0.09,0.12
2019-11-21 14:6:26.1510,0.4,0.0,-0.06
2019-11-21 14:6:26.2510,0.0,-0.08,-0.24
2019-11-21 14:6:26.3510,-0.17,-0.29,0.12
2019-11-21 14:6:26.4510,-0.36,-0.08,0.03
2019-11-21 14:6:26.5510,-0.02,0.42,-0.13
2019-11-21 14:6:26.6510,-0.04,0.2,-0.28
2019-11-21 14:6:26.7510,-0.05,0.09,0.02
2019-11-21 14:6:26.8520,-0.39,-0.23,0.1
2019-11-21 14:6:26.9510,-0.18,-0.11,-0.01
2019-11-21 14:6:27.0520,0.22,-0.0,0.15
2019-11-21 14:6:27.1510,0.61,0.21,0.15
2019-11-21 14:6:27.2520,0.42,0.19,0.05
2019-11-21 14:6:27.3520,-0.14,-0.14,-0.2
2019-11-21 14:6:27.4520,-0.13,-0.29,0.12
2019-11-21 14:6:27.5520,-0.25,0.03,0.03
2019-11-21 14:6:27.6520,-0.02,0.41,-0.24
2019-11-21 14:6:27.7520,-0.05,0.02,-0.38
2019-11-21 14:6:27.8520,-0.08,-0.17,0.07
2019-11-21 14:6:27.9520,-0.25,-0.25,0.04
2019-11-21 14:6:28.0520,0.03,-0.17,0.11
2019-11-21 14:6:28.1520,0.32,0.11,0.17
2019-11-21 14:6:28.2520,0.43,0.33,0.17
2019-11-21 14:6:28.3520,0.22,0.09,-0.14
2019-11-21 14:6:28.4520,-0.21,-0.13,-0.05
2019-11-21 14:6:28.5520,-0.24,-0.13,0.02
2019-11-21 14:6:28.6520,-0.2,0.09,-0.09
2019-11-21 14:6:28.7520,-0.04,0.46,-0.27
2019-11-21 14:6:28.8520,0.23,0.18,-0.17
2019-11-21 14:6:28.9520,0.04,-0.16,0.0
2019-11-21 14:6:29.0520,-0.15,-0.32,0.06
2019-11-21 14:6:29.1530,0.07,-0.28,0.08
2019-11-21 14:6:29.2530,0.26,0.13,0.16
2019-11-21 14:6:29.3530,0.34,0.4,-0.0
2019-11-21 14:6:29.4530,0.2,0.19,-0.04
2019-11-21 14:6:29.5530,-0.14,-0.21,-0.03
2019-11-21 14:6:29.6530,-0.45,-0.11,0.08
2019-11-21 14:6:29.7530,-0.2,0.41,-0.03
2019-11-21 14:6:29.8530,0.19,0.74,-0.36
2019-11-21 14:6:29.9530,0.14,0.26,0.18
2019-11-21 14:6:30.0530,-0.11,-0.16,-0.11
2019-11-21 14:6:30.1530,-0.11,-0.3,0.12
2019-11-21 14:6:30.2530,0.12,-0.3,0.15
2019-11-21 14:6:30.3530,0.47,0.1,0.06
2019-11-21 14:6:30.4530,0.38,-0.1,0.03
2019-11-21 14:6:30.5530,0.1,0.02,-0.17
2019-11-21 14:6:30.6530,-0.18,-0.25,0.01
2019-11-21 14:6:30.7540,-0.28,0.04,-0.0
2019-11-21 14:6:30.8530,-0.29,0.48,-0.11
2019-11-21 14:6:30.9530,-0.11,0.64,-0.15
2019-11-21 14:6:31.0530,0.18,0.26,-0.1
2019-11-21 14:6:31.1540,0.01,-0.28,0.03
2019-11-21 14:6:31.2540,-0.05,-0.36,0.25
2019-11-21 14:6:31.3540,0.25,-0.27,0.21
2019-11-21 14:6:31.4540,0.5,0.12,0.08
2019-11-21 14:6:31.5540,0.34,-0.04,0.01
