time,ax,ay,az
2019-11-21 14:20:14.8720,0.11,0.66,-0.03
2019-11-21 14:20:14.9710,0.15,0.33,-0.02
2019-11-21 14:20:15.0710,0.1,0.06,-0.03
2019-11-21 14:20:15.1710,0.02,-0.25,0.04
2019-11-21 14:20:15.2710,-0.2,-0.34,0.08
2019-11-21 14:20:15.3710,-0.66,-0.16,0.33
2019-11-21 14:20:15.4720,-0.39,-0.08,-0.07
2019-11-21 14:20:15.5720,-0.31,0.03,-0.02
2019-11-21 14:20:15.6720,0.06,-0.14,-0.17
2019-11-21 14:20:15.7720,0.21,-0.06,-0.03
2019-11-21 14:20:15.8720,0.2,0.22,-0.14
2019-11-21 14:20:15.9720,0.18,0.6,-0.03
2019-11-21 14:20:16.0720,0.09,0.33,-0.05
2019-11-21 14:20:16.1720,-0.02,0.07,0.03
2019-11-21 14:20:16.2720,0.17,-0.25,0.04
2019-11-21 14:20:16.3720,-0.17,-0.25,0.04
2019-11-21 14:20:16.4720,-0.6,-0.05,0.18
2019-11-21 14:20:16.5720,-0.32,0.04,0.0
2019-11-21 14:20:16.6720,0.0,0.1,-0.05
2019-11-21 14:20:16.7720,-0.1,-0.21,-0.01
2019-11-21 14:20:16.8720,0.12,-0.02,-0.01
2019-11-21 14:20:16.9730,0.22,0.12,-0.13
2019-11-21 14:20:17.0720,0.13,0.39,-0.26
2019-11-21 14:20:17.1730,0.21,0.3,-0.2
2019-11-21 14:20:17.2720,0.06,0.14,-0.17
2019-11-21 14:20:17.3730,0.0,-0.24,0.2
2019-11-21 14:20:17.4730,-0.49,-0.49,0.14
2019-11-21 14:20:17.5730,-0.72,-0.37,0.31
2019-11-21 14:20:17.6730,-0.47,0.08,-0.15
2019-11-21 14:20:17.7730,-0.43,0.11,-0.2
2019-11-21 14:20:17.8730,0.08,-0.07,-0.22
2019-11-21 14:20:17.9730,0.31,-0.01,0.04
2019-11-21 14:20:18.0730,0.27,0.12,-0.03
2019-11-21 14:20:18.1730,0.19,0.5,-0.08
2019-11-21 14:20:18.2730,0.17,0.41,-0.1
2019-11-21 14:20:18.3730,-0.05,0.19,0.02
2019-11-21 14:20:18.4730,0.2,-0.24,0.05
2019-11-21 14:20:18.5730,-0.1,-0.29,0.03
2019-11-21 14:20:18.6730,-0.57,-0.14,0.12
2019-11-21 14:20:18.7730,-0.64,0.06,0.02
2019-11-21 14:20:18.8740,-0.39,0.0,0.07
2019-11-21 14:20:18.9730,0.04,-0.11,-0.21
2019-11-21 14:20:19.0730,0.17,-0.14,0.01
2019-11-21 14:20:19.1730,0.23,0.09,-0.03
2019-11-21 14:20:19.2740,0.11,0.48,-0.05
2019-11-21 14:20:19.3740,0.07,0.41,-0.09
2019-11-21 14:20:19.4740,0.06,0.1,0.09
2019-11-21 14:20:19.5740,0.32,-0.25,-0.04
2019-11-21 14:20:19.6740,-0.04,-0.28,0.04
2019-11-21 14:20:19.7740,-0.49,-0.15,0.0
2019-11-21 14:20:19.8740,-0.55,-0.02,-0.02
2019-11-21 14:20:19.9740,-0.65,0.04,0.16
2019-11-21 14:20:20.0740,0.01,-0.12,-0.36
2019-11-21 14:20:20.1740,0.13,-0.11,-0.03
2019-11-21 14:20:20.2740,0.25,-0.01,-0.17
2019-11-21 14:20:20.3740,0.09,0.46,-0.13
2019-11-21 14:20:20.4740,0.21,0.37,-0.21
2019-11-21 14:20:20.5740,0.04,0.13,0.13
2019-11-21 14:20:20.6750,0.31,-0.19,0.04
2019-11-21 14:20:20.7740,0.04,-0.23,0.02
2019-11-21 14:20:20.8740,-0.37,-0.08,0.17
2019-11-21 14:20:20.9740,-0.52,0.12,-0.09
2019-11-21 14:20:21.0740,-0.53,0.01,0.04
2019-11-21 14:20:21.1740,-0.05,-0.2,-0.21
2019-11-21 14:20:21.2750,0.09,-0.17,0.01
2019-11-21 14:20:21.3750,0.21,0.05,-0.11
2019-11-21 14:20:21.4750,-0.05,0.41,-0.03
2019-11-21 14:20:21.5750,0.27,0.28,-0.17
2019-11-21 14:20:21.6750,0.12,0.16,0.2
2019-11-21 14:20:21.7750,0.35,-0.14,0.09
2019-11-21 14:20:21.8750,0.04,-0.18,0.09
2019-11-21 14:20:21.9750,-0.37,-0.09,0.13
2019-11-21 14:20:22.0750,-0.65,0.08,0.1
2019-11-21 14:20:22.1750,-0.6,-0.03,0.08
2019-11-21 14:20:22.2750,-0.11,-0.13,-0.16
2019-11-21 14:20:22.3750,0.14,-0.12,-0.0
2019-11-21 14:20:22.4750,0.18,0.06,-0.03
2019-11-21 14:20:22.5750,0.04,0.34,0.0
2019-11-21 14:20:22.6750,0.18,0.44,0.01
2019-11-21 14:20:22.7760,0.13,0.3,0.03
2019-11-21 14:20:22.8750,0.36,0.08,0.18
2019-11-21 14:20:22.9750,0.2,-0.05,0.02
2019-11-21 14:20:23.0760,-0.13,-0.14,-0.02
2019-11-21 14:20:23.1760,-0.24,-0.09,-0.04
2019-11-21 14:20:23.2760,-0.41,-0.05,-0.16
2019-11-21 14:20:23.3760,-0.38,0.04,-0.05
2019-11-21 14:20:23.4760,0.07,-0.22,-0.03
2019-11-21 14:20:23.5760,-0.22,-0.43,-0.1
2019-11-21 14:20:23.6760,-0.2,-0.09,-0.19
2019-11-21 14:20:23.7760,0.0,0.4,-0.36
2019-11-21 14:20:23.8760,0.44,0.38,-0.15
2019-11-21 14:20:23.9760,0.43,0.35,0.27
2019-11-21 14:20:24.0760,0.29,0.34,0.1
2019-11-21 14:20:24.1760,0.09,0.12,-0.07
2019-11-21 14:20:24.2760,-0.26,-0.13,-0.05
2019-11-21 14:20:24.3760,-0.63,-0.32,-0.13
2019-11-21 14:20:24.4770,-0.74,-0.23,-0.1
2019-11-21 14:20:24.5770,-0.27,-0.28,0.03
2019-11-21 14:20:24.6760,-0.21,-0.16,-0.02
2019-11-21 14:20:24.7760,-0.02,0.02,-0.1
2019-11-21 14:20:24.8770,0.16,0.05,-0.13
2019-11-21 14:20:24.9770,0.13,0.27,-0.17
2019-11-21 14:20:25.0770,0.26,0.5,0.08
2019-11-21 14:20:25.1770,0.08,0.23,0.02
2019-11-21 14:20:25.2770,0.28,0.0,0.05
2019-11-21 14:20:25.3770,0.02,-0.12,0.1
2019-11-21 14:20:25.4770,-0.2,-0.16,0.07
2019-11-21 14:20:25.5770,-0.47,-0.1,0.1
2019-11-21 14:20:25.6770,-0.35,0.09,-0.08
2019-11-21 14:20:25.7770,-0.26,-0.11,0.05
2019-11-21 14:20:25.8770,-0.05,-0.08,-0.1
2019-11-21 14:20:25.9770,0.11,-0.03,-0.09
2019-11-21 14:20:26.0770,0.19,0.11,-0.08
2019-11-21 14:20:26.1770,0.11,0.31,-0.06
2019-11-21 14:20:26.2770,0.2,0.54,0.07
2019-11-21 14:20:26.3780,0.11,0.27,0.12
2019-11-21 14:20:26.4770,0.18,0.03,0.08
2019-11-21 14:20:26.5780,0.03,-0.02,-0.14
2019-11-21 14:20:26.6770,-0.17,-0.14,-0.02
2019-11-21 14:20:26.7780,-0.37,-0.22,0.14
2019-11-21 14:20:26.8770,-0.41,0.14,0.09
2019-11-21 14:20:26.9780,-0.07,-0.19,0.05
2019-11-21 14:20:27.0780,0.15,0.02,0.07
2019-11-21 14:20:27.1780,-0.02,0.05,-0.16
2019-11-21 14:20:27.2780,0.08,0.04,-0.14
2019-11-21 14:20:27.3780,0.14,0.05,-0.0
2019-11-21 14:20:27.4780,0.14,0.01,-0.01
2019-11-21 14:20:27.5780,0.02,-0.0,0.15
2019-11-21 14:20:27.6780,0.01,0.27,0.04
2019-11-21 14:20:27.7780,-0.11,0.06,-0.1
2019-11-21 14:20:27.8780,0.1,-0.14,0.06
2019-11-21 14:20:27.9780,0.02,-0.11,-0.09
2019-11-21 14:20:28.0780,-0.18,-0.25,0.04
2019-11-21 14:20:28.1780,-0.28,-0.23,-0.1
2019-11-21 14:20:28.2780,-0.48,-0.06,0.13
2019-11-21 14:20:28.3780,-0.48,0.34,-0.04
2019-11-21 14:20:28.4790,0.17,-0.14,0.44
2019-11-21 14:20:28.5790,-0.11,-0.04,-0.07
2019-11-21 14:20:28.6780,2.64,2.11,0.69
2019-11-21 14:20:28.7790,0.13,0.03,0.15
2019-11-21 14:20:28.8790,-0.49,-0.43,0.06
2019-11-21 14:20:28.9790,-0.55,-0.03,-0.18
2019-11-21 14:20:29.0790,-0.05,0.03,-0.48
2019-11-21 14:20:29.1790,-0.12,-0.05,0.22
2019-11-21 14:20:29.2790,0.6,0.14,-0.22
2019-11-21 14:20:29.3790,0.32,-0.02,-0.02
2019-11-21 14:20:29.4790,0.05,-0.13,0.09
2019-11-21 14:20:29.5790,-0.45,-0.11,0.0
2019-11-21 14:20:29.6790,-0.56,0.02,-0.1
2019-11-21 14:20:29.7790,-0.56,-0.07,0.0
2019-11-21 14:20:29.8790,-0.2,-0.02,-0.28
2019-11-21 14:20:29.9790,0.14,0.02,-0.12
2019-11-21 14:20:30.0790,0.37,0.11,-0.11
2019-11-21 14:20:30.1790,0.21,0.48,-0.13
2019-11-21 14:20:30.2790,0.31,0.65,-0.01
2019-11-21 14:20:30.3790,0.03,0.27,0.1
2019-11-21 14:20:30.4790,0.15,-0.13,0.02
2019-11-21 14:20:30.5800,-0.07,-0.26,-0.13
2019-11-21 14:20:30.6790,-0.6,-0.26,-0.02
2019-11-21 14:20:30.7800,-0.74,-0.25,0.07
2019-11-21 14:20:30.8800,-0.6,-0.37,0.01
2019-11-21 14:20:30.9800,-0.28,0.01,-0.24
2019-11-21 14:20:31.0800,0.12,-0.02,-0.14
2019-11-21 14:20:31.1800,0.34,0.08,-0.0
2019-11-21 14:20:31.2800,0.23,0.47,-0.06
2019-11-21 14:20:31.3800,0.27,0.77,0.14
2019-11-21 14:20:31.4800,-0.04,0.43,0.01
2019-11-21 14:20:31.5800,0.16,-0.13,-0.02
2019-11-21 14:20:31.6800,0.01,-0.27,-0.07
